Variations on a Waltz by Diabelli in C Op120 Beethoven, Ludwig van
Joy to the World Handel, George Frideric
Clarinet Concerto in A K622 Mozart, Wolfgang Amadeus
Calm Sea and Prosperous Voyage Op27 Mendelssohn, Felix
Piano Concerto No 2 in C minor Op18 Rachmaninov, Sergei
Counterplan Suite Op33 Shostakovich, Dmitri
Variations on "The Last Rose" Op105 No4 Beethoven, Ludwig van
Major Barbara Suite Walton, William
Sonata K119 in D Scarlatti, Domenico
Cosi fan Tutte Suite Mozart, Wolfgang Amadeus
Fierrabras Overture Schubert, Franz
Hungarian Rhapsody No 10 Liszt, Franz
Sonata K 19 in F minor Scarlatti, Domenico
String Quartet Op59 No3 in C "Razumovsky" Beethoven, Ludwig van
Air on the G String (Bach) Stokowski, Leopold
Duo for Violin and Cello Op7 Kodaly, Zoltan
Variations in G Haydn, Joseph
Overture No 9 in A Boyce, William
Sunset Strip Daugherty, Michael
Piano Concerto No 2 Tansman, Alexandre
Four Seasons - Spring Vivaldi, Antonio
Overture Op8 No1 in B flat Arnold, Samuel
Escales (3) Ibert, Jacques
Folichon Quadrille Op115 Strauss, Josef
Simple Symphony Op4 Britten, Benjamin
Bassoon Concerto RV500 in A minor Vivaldi, Antonio
"Die Forelle" D550 Schubert, Franz
Passagallo Op7 No8 Vitali, Giovanni Battista
String Sextet Op23 No4 in F minor Boccherini, Luigi
Violin Concerto No 1 Op35 Szymanowski, Karol
Fire Over England Suite Addinsell, Richard
Preludes: No2 Gershwin, George
Fantaisie-Impromptu in C sharp minor Op66 Chopin, Frederic
Symphony Op7 No6 in E flat Abel, Carl Friedrich
Symphony Wq182 No6 in E Bach, Carl Philipp Emanuel
Marriage of Figaro Overture Mozart, Wolfgang Amadeus
Piano Trio Op1 No3 in C minor Beethoven, Ludwig van
Ballades: No 3 in A flat Op47 Chopin, Frederic
Polonaise OpPosth in G sharp minor Chopin, Frederic
Die Fledermaus Overture Strauss, Johann Jr
Barber of Seville: "Largo al factotum" Rossini, Gioacchino
Fledermaus Overture Strauss, Johann Jr
Sonata K419 in F Scarlatti, Domenico
Hungarian Rhapsody No 14 Liszt, Franz
Romeo and Juliet: Suite No 2 Op64c Prokofiev, Sergei
Symphony in D minor Franck, Cesar
Concerto RV551 for 4 Violins in F Vivaldi, Antonio
Spartacus Suite No 1 (5) Khachaturian, Aram
Piano Sonatas H16: No41 in B flat Haydn, Joseph
Serenade for Strings No 1 Antheil, George
Samson and Delilah: Bacchanale Saint-Saens, Camille
Concerto Grossi Op 6: No  7 in D Corelli, Arcangelo
Violin Sonata BWV1017 in C minor Bach, Johann Sebastian
Piano Sonata D960 in B flat Schubert, Franz
Nocturne Op 9 No  2 Chopin, Frederic
In the Mist Janacek, Leos
Suite from The Victorian Kitchen Garden Reade, Paul
8. Piano Concerto No 2 in C minor Op18 Rachmaninov, Sergei
Scherzo in D minor Rachmaninov, Sergei
Golden Spinning Wheel Op109 Dvorak, Antonin
Aida: "Celeste Aida" Verdi, Giuseppe
Clair de Lune Debussy, Claude
Piano Quartet No 1 in C minor Op15 Faure, Gabriel
Midsummer Nights Dream Op61: Scherzo Mendelssohn, Felix
Bolero Ravel, Maurice
Trio No2 in C Cherubini, Luigi
Double Bass Concerto in B minor Bottesini, Giovanni
"Beautiful Dreamer" Foster, Stephen
Trumpet Concerto Haydn, Joseph
Merry Wives of Windsor Overture Nicolai, Otto
Espana Chabrier, Emmanuel
String Quartet Op 33 No5 in G "How Do You Do?" Haydn, Joseph
Pearl Fishers: "Au fond du temple saint" Bizet, Georges
Symphony No 1 in D Op25 "Classical" Prokofiev, Serge
Concerto Op. 7, 5 Locatelli, Pietro
Scherzo Op10 in D minor Schumann, Clara
Sonata for Flute, Viola and Harp Debussy, Claude
Symphony in E flat Cannabich, Christian
LArlesienne Suite No 1 Bizet, Georges
Symphony No 9 in E minor Op95 "From the New World" Dvorak, Antonin
Symphony No 104 in D "London" Haydn, Joseph
Rhapsody No 2 on Negro Spirituals Ball, Eric
Symphony No  17 in F Haydn, Joseph
Blumenstueck Op19 Schumann, Robert
Wind Quintet Op 91 No6 in C minor Reicha, Antonin
Pictures at an Exhibition Mussorgsky, Modest
Symphonies Op35: No5 in E flat Boccherini, Luigi
Images Book1 Debussy, Claude
Rhapsody Op 79 No2 in G minor Brahms, Johannes
Violin Sonata BWV1014 in B minor Bach, Johann Sebastian
Sonata for Strings Op4 No2 in B flat Leclair, Jean-Marie
Prince and the Pauper Korngold, Erich Wolfgang
Piano Sonata Op1 No6 in E Clementi, Muzio
Invitation to the Dance Op65 Weber, Carl Maria von
Trumpet Concerto Hummel, Johann Nepomuk
American Pageant (Band) Knox, Thomas
Verklarte Nacht Op4 (Transfigured Night) Schoenberg, Arnold
Suite Bergamasque (4) Debussy, Claude
Concerto RV285 in F Vivaldi, Antonio
Piano Concerto No 3 in D minor Op30 Rachmaninov, Sergei
Burleske in D minor Strauss, Richard
Piano Concerto No 14 in E flat K449 Mozart, Wolfgang Amadeus
Satyricon Overture Ireland, John
Walkuere: Ride of the Valkyries Wagner, Richard
Concerto for Three Claviers BWV1064 in C Bach, Johann Sebastian
Victorian Kitchen Garden Suite Reade, Paul
String Quartet K590 in F "Prussian" Mozart, Wolfgang Amadeus
String Quartet No  4 in C minor Op18 No4 Beethoven, Ludwig van
Sonata K518 in F Scarlatti, Domenico
Orphee et Eurydice Gluck, Christoph Wilibald
Cuban Overture Gershwin, George
Minuets WoO 7: No10 in E flat Beethoven, Ludwig van
Miracle in the Gorbals Suite (10) Bliss, Arthur
Overture "Ruy Blas" Op95 Mendelssohn, Felix
Grand Canyon Suite (5) Grofe, Ferde
Sonata K 99 in C minor Scarlatti, Domenico
Scherzando No5 in E Haydn, Joseph
Duo WoO26 in G Beethoven, Ludwig van
Night Ride and Sunrise Op55 Sibelius, Jean
Espana Chabrier, Emmanuel
Concerto Grosso in B flat Boyce, William
French Suite BWV814 in B minor Bach, Johann Sebastian
Gemer Dances Suite Op51 (4) Moyzes, Alexander
Steeple Chase Polka Op43 Strauss, Josef
El Salon Mexico Copland, Aaron
Youth of Britain Coates, Eric
Humoresque Op101 No7 Dvorak, Antonin
Kings Row: Selections Korngold, Erich Wolfgang
Liebesleid (Kreisler) Rachmaninov, Sergei
Khovanshchina Prelude "Dawn" Mussorgsky, Modest
Preludes Op28: No15 in D flat "Raindrop" Chopin, Frederic
Quintet for Piano and Winds K452 in E flat Mozart, Wolfgang Amadeus
Danzon Cubano Copland, Aaron
Water Music: Suite No 2 in D HWV349 Handel, George Frideric
Soirees musicales (5) Britten, Benjamin
Lakme: Ballet Delibes, Leo
Symphony Op12 No5 in B flat Boccherini, Luigi
Overture No 2 in G Boyce, William
Images for Orchestra: No2 Iberia "In the Streets and Byways" Debussy, Claude
Tannhaeuser: Entrance of the Guests Wagner, Richard
Marche Joyeuse Chabrier, Emmanuel
Concerts Royaux: No 1 in G Couperin, Francois
March K215 in D Mozart, Wolfgang Amadeus
Concerto Grosso Op7 No2 in D minor Geminiani, Francesco
Symphonies Op2: No5 in D Boyce, William
Impromptus D935: No2 in A flat Schubert, Franz
Horn Concerto in D Telemann, Georg Philipp
Mission: Gabriels Oboe Morricone, Ennio
Lotario Overture Handel, George Frideric
Paganini Etudes: No3 in G sharp minor "La Campanella" Liszt, Franz
Piano Concerto No 21 in C K467 Mozart, Wolfgang Amadeus
Merry Widow: Waltz Lehar, Franz
Concerto RV156 in G minor Vivaldi, Antonio
Divertimento HobII:20 in F Haydn, Joseph
Concerto RV163 in B flat for Strings "Conca" Vivaldi, Antonio
Judas Maccabaeus Overture Handel, George Frideric
Cello Suite BWV1011 in C minor Bach, Johann Sebastian
Serenade Op30 Roussel, Albert
Hochzeitsreigen (Waltz) Op453 Strauss, Johann Jr
Partita Bennett, Richard Rodney
Scottish Fantasy Op46 Bruch, Max
Divertimento K166 in E flat Mozart, Wolfgang Amadeus
Tarantelle in A flat Op43 Chopin, Frederic
Earle of Oxfords March Byrd, William
Piano Sonata Op 13 in E flat Hummel, Johann Nepomuk
Radetzky March Op228 Strauss, Johann Sr
Le Gaillard-Boiteux Couperin, Francois
Barber of Seville Overture Rossini, Gioacchino
El Salon Mexico Copland, Aaron
Double Concerto in A minor Brahms, Johannes
Symphony No 9 in C D944 "Great" Schubert, Franz
Khovanshchina: March Mussorgsky, Modest
Symphony No 8 in F Op93 Beethoven, Ludwig van
Symphony No 4 in F minor Op36 Tchaikovsky, Peter Ilych
Marriage of Figaro Overture Mozart, Wolfgang Amadeus
Fierrabras Oveture Schubert, Franz
Samson and Delilah: Bacchanale Saint-Saens, Camille
Slavonic Dances Op72: No5 in B flat minor Dvorak, Antonin
Divertimento K253 in F Mozart, Wolfgang Amadeus
Symphony No 47 in G Cannabich, Christian
Symphony No 40 in G minor K550 Mozart, Wolfgang Amadeus
Cello Concerto Op22 Barber, Samuel
Flute Sonata Op3 No4 in A Blavet, Michel
Liebesfreud Kreisler, Fritz
Serenade No 7 Op55 Persichetti, Vincent
Il est ne, le divin Enfant (instrumental) Traditional
Solomon: Arrival of the Queen of Sheba Handel, George Frideric
Keyboard Sonata K417 in D minor Scarlatti, Domenico
Nocturnes Op48: No1 in C minor Chopin, Frederic
Sadko Op5 Rimsky-Korsakov, Nikolai
Fledermaus: "Mein Herr Marquis" Strauss, Johann Jr
String Trio D471 in B flat Schubert, Franz
Fantasy K475 in C minor Mozart, Wolfgang Amadeus
Capriccio Prelude Strauss, Richard
Symphony G520 in D Boccherini, Luigi
Symphony No  46 in B Haydn, Joseph
Symphony No 6 "After Delacroix" Antheil, George
Sonata for Piano Four-Hands Op14 No1 in C Clementi, Muzio
Overture "Carnival" Op92 Dvorak, Antonin
Tod und Verklarung Op24 Strauss, Richard
Symphony G490 in D Boccherini, Luigi
String Quintet K593 in D Mozart, Wolfgang Amadeus
Piano Trio No 1 in E flat Op12 Hummel, Johann Nepomuk
Sonata No 1 in D Erlebach, Philipp Heinrich
In a Sentimental Mood Ellington, Duke
Symphony in D (P 218) Danzi, Franz
Blue/s Forms for solo violin Perkinson, Coleridge-Taylor
Concerto RV121 in D Vivaldi, Antonio
Gazebo Dances Corigliano, John
Adagio  Allegro Op70 Schumann, Robert
Suite Espanola Op47: Mallorca Albeniz, Isaac
Gabriels message Traditional
Fidelio Overture Op72b Beethoven, Ludwig van
Concerto for Four Guitars RV580 in B minor Vivaldi, Antonio
Prelude No 1 in D minor Tarrega, Francisco
Short Ride in a Fast Machine Adams, John
Variations on a Theme of Corelli Op42 Rachmaninov, Sergei
Poro Overture Handel, George Frideric
Songs without Words Op 30: No1 in E flat Mendelssohn, Felix
In a Summer Garden Delius, Frederick
Holberg Suite Op40 (5) Grieg, Edvard
La Strada Ballet Suite Rota, Nino
Slavonic Dances Op72: No7 in C Dvorak, Antonin
Water Music: Suite No 3 in G HWV350 Handel, George Frideric
Romeo and Juliet Tchaikovsky, Peter Ilych
Introit in F Op6 Finzi, Gerald
Brandenburg Concerto No 6 in B flat BWV1051 Bach, Johann Sebastian
Theatre Quadrille Op213 Strauss, Josef
Wartime Sketchbook (8) Walton, William
Silvana: Torch Dance Weber, Carl Maria von
Rhapsody in Blue Gershwin, George
Essay No 1 Op12 Barber, Samuel
There Is No Rose Stroope, Z. Randall
Preludes Book1: No10 La Cathedrale Engloutie Debussy, Claude
91. Concerto for Two Violins BWV1043 in D minor Bach, Johann Sebastian
Norfolk Rhapsody No 1 Vaughan Williams, Ralph
Concerto Grosso in F "La Tempesta di Mare" Vivaldi, Antonio
Piano Concerto No 5 in E flat Op73 "Emperor" Beethoven, Ludwig van
Summer Night on the River Delius, Frederick
Planets: No4 Jupiter, the Bringer of Jollity Holst, Gustav
Wind Quintet Op56 No2 in G minor Danzi, Franz
Fantasie Op55 Fruhling, Carl
Cello Sonata RV43 in A minor Vivaldi, Antonio
Variations on a Theme from "Armide" Hummel, Johann Nepomuk
Symphony No  8 in D K48 Mozart, Wolfgang Amadeus
King Stephen Overture Op117 Beethoven, Ludwig van
Piano Sonata Op 4 No3 in F minor "LAmante Disperato" Dussek, Jan Ladislav
Leonore Overture No 3 Op72a Beethoven, Ludwig van
Violin Concerto in E flat Roman, Johan Helmich
Moderato in B minor Op35 No22 Sor, Fernando
Sonata K208 in A Scarlatti, Domenico
Overture on Slavonic Themes Gliere, Reinhold
Organ Concerto No 3 in G minor Op4 No3 Handel, George Frideric
Flute Sonata BWV1031 in E flat Bach, Johann Sebastian
Symphony No 2 in D Op36 Beethoven, Ludwig van
Ancient Airs and Dances Suite No 2 Respighi, Ottorino
English Dance Grainger, Percy
Porgy and Bess: "Summertime"-"A woman is a sometime thing" Gershwin, George
Duo K424 for Violin and Viola in B flat Mozart, Wolfgang Amadeus
Meistersinger Overture Wagner, Richard
March K62 in D Mozart, Wolfgang Amadeus
Piano Sonata No 2 in A Op1 No2 Field, John
Piano Sonata No 75 in F Soler, Antonio
Sylvia: Cortege de Bacchus Delibes, Leo
Trumpet Concerto in C De Fesch, Willem
Danzas de Panama Still, William Grant
Hungarian Rhapsody No 14 Liszt, Franz
Sinfonia in B flat Mozart, Leopold
Concerto for Flute and Harp K299 in C: III. Allegro Mozart, Wolfgang Amadeus
Hungarian Rhapsody No  5 Liszt, Franz
Age of Innocence: Theme Bernstein, Elmer
Adagio K411 in B flat Mozart, Wolfgang Amadeus
Sonata K377 in B minor Scarlatti, Domenico
Lohengrin: Prelude to Act III Wagner, Richard
Menuet Antique Ravel, Maurice
16. Symphony No 6 in F Op68 "Pastoral" Beethoven, Ludwig van
Semiramide Overture Rossini, Gioacchino
Violin Sonata K402 in A Mozart, Wolfgang Amadeus
Piano Sonata No 1 in E flat Op1 No1 Field, John
Ma Vlast: No1 Vysehrad Smetana, Bedrich
Cantique dAmour Liszt, Franz
Slavonic Dances Op72: No2 in E minor Dvorak, Antonin
Symphony No  65 in A Haydn, Joseph
Symphony No 18 in F K130 Mozart, Wolfgang Amadeus
English Suite BWV811 in D minor Bach, Johann Sebastian
"Nun komm der Heiden Heiland" Cantata No. 61 Bach, Johann Sebastian
Hungarian Rhapsody No  7 Liszt, Franz
Piano Sonata No 14 in C sharp minor Op27 No2 "Moonlight" Beethoven, Ludwig van
67. Romeo and Juliet Suite No 1 Op64b Prokofiev, Serge
Piano Sonata Op1 No5 in A Clementi, Muzio
Overture "Carnival" Op92 Dvorak, Antonin
Divertimento in D Haydn, Joseph
Essay No 1 Op12 Barber, Samuel
Abu Hassan Overture Weber, Carl Maria von
Sevillana Elgar, Edward
Symphony No  28 in A Haydn, Joseph
Horn Sonata Op17 Beethoven, Ludwig van
Sonata K184 in F minor Scarlatti, Domenico
String Quartet Op 17 No2 in F Haydn, Joseph
Concerti Grossi Op6: No 4 in A minor Handel, George Frideric
Escales (3) Ibert, Jacques
Cantata No208: "Sheep May Safely Graze" Bach, Johann Sebastian
Waltz in E minor Webber, William Lloyd
Symphonies Op2: No4 in F Boyce, William
Samson and Delilah: Bacchanale Saint-Saens, Camille
Concerti Grossi Op6: No12 in B minor Handel, George Frideric
Concerti Op7: No 9 in F Albinoni, Tomaso
Trio in E Op5 No3 Stamitz, Jan Vaclav
Cornish Dances Op91 (4) Arnold, Malcolm
Cuban Overture Gershwin, George
Tannhaeuser Overture Wagner, Richard
Les Fetes dHebe: Scene 7 Rameau, Jean-Philippe
Symphony No  46 in B Haydn, Joseph
Hungarian Rhapsody No  2 Liszt, Franz
Violin Concerto BWV 1042 in E Bach, Johann Sebastian
Forza del Destino Overture Verdi, Giuseppe
Symphony in G minor WoO29 "Zwickau" Schumann, Robert
"Vidi aquam" Victoria, Tomas de
Brandenburg Concerto No 4 in G BWV1049 Bach, Johann Sebastian
Egmont Overture Op84 Beethoven, Ludwig van
Piano Quintet Foote, Arthur
Daphnis and Chloe Suite No 2 Ravel, Maurice
Concertino for Trombone and String Orchestra Op45 No7 Larsson, Lars-Erik
Sacrae Symphoniae: Canzon per Sonar Primi Toni No 2 Gabrieli, Giovanni
Le Festin de lAraignee Op17 Roussel, Albert
Capriccio BWV993 in E Bach, Johann Sebastian
Zadok the Priest HWV258 Handel, George Frideric
Suite No 11 in D minor Handel, George Frideric
Aria Handel, George Frideric
Intermezzo Op 76 No7 in A minor Brahms, Johannes
Sylvia: Cortege de Bacchus Delibes, Leo
Prelude to the Afternoon of a Faun Debussy, Claude
Mourisque Susato, Tielman
Edward Scissorhands: MainTitle - Ice Dance Elfman, Danny
Countryside Suite Fox, John
Folk Song Suite: No3 March - Folksongs From Somerset Vaughan Williams, Ralph
Violin Sonata in A Op13 Faure, Gabriel
String Symphony No 12 in G minor Mendelssohn, Felix
Variations on a Tyrolian Air Op107 No1 Beethoven, Ludwig van
Piano Concerto No 24 in C minor K491 Mozart, Wolfgang Amadeus
Canzona Bergamasca Scheidt, Samuel
Metamorphosis II Glass, Philip
23. Rodeo Suite Copland, Aaron
Piano Concerto No 1 in E flat Liszt, Franz
Cello Sonata Op117 Faure, Gabriel
Richard III  Op11 Smetana, Bedrich
Paisajes Mexicanos Chavez, Carlos
Belle Helene Overture Offenbach, Jacques
Suite of Old American Dances (5) Bennett, Robert Russell
Concerto Grosso La Folia Geminiani, Francesco
Fanfare and Allegro Williams, Clifton
Symphony No 53 in D "Imperial:" II. Andante Haydn, Joseph
Flute Concerto H.VIIf:D1 in D Haydn, Joseph
"Greensleeves" Trad British
Three Cornered Hat: Jota Falla, Manuel de
Oboe Concerto in F Richter, Franz Xaver
Symphony No 55 in B flat K45b Mozart, Wolfgang Amadeus
Laudate Dominum Mozart, Wolfgang Amadeus
Hungarian Rhapsody No 12 Liszt, Franz
Impromptus D899: No3 in G flat Schubert, Franz
Forza del Destino Overture Verdi, Giuseppe
Personent Hodie (Arr. Hoggard) Trad
Magic Flute: "Ein Maedchen oder Weibchen" Mozart, Wolfgang Amadeus
Rumanian Rhapsody No 1 in A Op11 Enescu, Georges
Pieces in the Old Style (3) Gorecki, Henryk
Quintet Op11 No6 in D Bach, Johann Christian
Violin Sonata in E minor Op 108 Faure, Gabriel
Mephistos Hollenrufe (Waltz) Op101 Strauss, Johann Jr
Concerto RV572 for Diverse Instruments Vivaldi, Antonio
Holberg Suite Op40 (5) Grieg, Edvard
Three Parts Upon a Ground Purcell, Henry
Orchestra Suite No 1 in C BWV1066 Bach, Johann Sebastian
Romeo and Juliet - Dramatic Symphony Berlioz, Hector
Concerto a due cori No 2 in F HWV333 Handel, George Frideric
Romance in F minor Op11 Dvorak, Antonin
Sonata K291 in E minor Scarlatti, Domenico
Piano Sonata No  5 in G K283 Mozart, Wolfgang Amadeus
Espana Chabrier, Emmanuel
Russlan and Ludmilla Overture Glinka, Mikhail
Impromptus D899: No1 in C minor Schubert, Franz
Concerti Op2: No3 in G Stanley, John
Serenade for Strings in E Op22 Dvorak, Antonin
Music for the Royal Fireworks  HWV351 Handel, George Frideric
Symphony No  53 in D "Imperial" Haydn, Joseph
Creatures of Prometheus: No16 Finale: Allegretto - Allegro molto Beethoven, Ludwig van
Mazurkas Op17 (4) Chopin, Frederic
Romeo and Juliet Suite No 1 Op64b Prokofiev, Serge
Fountains of Rome Respighi, Ottorino
Songs without Words Op 53: No3 in G minor Mendelssohn, Felix
Rondo Quasi una Fantasia in E Op 19 Hummel, Johann Nepomuk
Bassoon Concerto RV504 in B flat Vivaldi, Antonio
Symphony No 1 in D D82 Schubert, Franz
Symphony No 7 in A Op92 Beethoven, Ludwig van
Orphee et Eurydice: Dance of the Blessed Spirits Gluck, Christoph Willibald von
Symphony No 8 in D minor Vaughan Williams, Ralph
Vocalise Op34 No14 Rachmaninov, Sergei
Russlan and Ludmilla Overture Glinka, Mikhail
Crown Imperial Walton, William
Sonatas Op1: No 1 in F Corelli, Arcangelo
Konigslieder (Waltz) Op334 Strauss, Johann Jr
March Op45 No3 Beethoven, Ludwig van
Parsifal: Good Friday Spell Wagner, Richard
Oboe Concerto RV454 in D minor Vivaldi, Antonio
Slavonic Dances Op72: No6 in B flat Dvorak, Antonin
Divertimento K287 in B flat Mozart, Wolfgang Amadeus
Symphony No   5 in A Haydn, Joseph
"In Dulci Jubilo" Praetorius, Michael
Hungarian Rhapsody No 12 (Label says No4) Liszt, Franz
Oboe Concerto in F Bach, Johann Christian
Piano Sonata No 15 in D Op28 "Pastoral" Beethoven, Ludwig van
"Ave Maria" (Bach) Gounod, Charles
Valses Nobles et Sentimentales Ravel, Maurice
Symphony G491 in C Boccherini, Luigi
Barber of Seville Overture Rossini, Gioacchino
Roman Festivals Respighi, Ottorino
Suite Bergamasque Debussy, Claude
Slavonic Dances Op72: No8 in A flat Dvorak, Antonin
Cello Concerto No 4 in G Haydn, Joseph
Parsifal: Prelude to Act I Wagner, Richard
Un flambeau, Jeanette, Isabelle Craig, Alexander
Flute Concerto RV435 in G Vivaldi, Antonio
Orb and Sceptre Walton, William
Rodeo Suite Copland, Aaron
West Side Story Symphonic Dances Bernstein, Leonard
String Quartet K169 in A Mozart, Wolfgang Amadeus
Airs espagnols Op18 Sarasate, Pablo de
Violin Concerto Rv215 in D Vivaldi, Antonio
In Autumn Op11 Grieg, Edvard
Four Seasons: RV265 Spring Concerto in E Vivaldi, Antonio
Violin Concerto RV315 in G minor (Four Seasons: "Summer") Op8 No2 Vivaldi, Antonio
Love and Jealousy Overture AV33 Hoffmann, E T A
Adagio for Strings Op11 No2 Barber, Samuel
"Erlkoenig" D328 Schubert, Franz
Piano Sonata Op1 No4 in F Clementi, Muzio
Miniature Suite Coates, Eric
Variations on the march of the Kings Traditional
